Block,Plot,Plot.size,Mix,Partial,Fert,Year,Agrostis_gigantea,Alliaria_petiolata,Ambrosia_artemisiifolia,Asclepias_syriaca,Asclepias_tuberosa,Barbarea_vulgaris,Berteroa_incana,Boehmeria_cylindrica,Bromus_inermis,Calystegia_sepium,Carex_spicata,Cerastium_fontanum,Chenopodium_album,Cirsium_arvense,Cirsium_vulgare,Clinopodium_vulgare,Coreopsis_lanceolata,Coreopsis_tripteris,Dactylis_glomerata,Daucus_carota,Desmodium_canadense,Desmodium_illinoense,Dianthus_armeria,Elymus_repens,Epilobium_coloratum,Erigeron_annuus,Erigeron_canadensis,Erigeron_philadelphicus,Erigeron_strigosus,Euthamia_graminifolia,Festuca_rubra,Foeniculum_vulgare,Galium_aparine,Hypericum_perforatum,Lactuca_serriola,Leonurus_cardiaca,Leucanthemum_vulgare,Liatris_aspera,Linaria_vulgaris,Lolium_multiflorum,Lolium_perenne,Medicago_lupulina,Melilotus_albus,Monarda_fistulosa,Monarda_punctata,Oenothera_biennis,Oxalis_stricta,Panicum_capillare,Panicum_virgatum,Parthenocissus_quinquefolia,Penstemon_digitalis,Persicaria_lapathifolia,Phleum_pratense,Pilosella_caespitosa,Plantago_lanceolata,Plantago_major,Portulaca_oleracea,Potentilla_recta,Ratibida_pinnata,Rudbeckia_hirta,Schizachyrium_scoparium,Scrophularia_lanceolata,Setaria_viridis,Silene_latifolia,Silene_vulgaris,Solanum_dulcamara,Solidago_canadensis,Solidago_nemoralis,Solidago_rigida,Sonchus_arvensis,Sorghastrum_nutans,Stellaria_media,Symphyotrichum_ericoides,Symphyotrichum_lanceolatum,Symphyotrichum_lateriflorum,Symphyotrichum_novae_angliae,Symphyotrichum_puniceum,Taraxacum_officinale,Tragopogon_dubius,Trifolium_repens,Verbascum_thapsus,Verbena_stricta,Verbena_urticifolia,Veronica_arvensis
13,1,0.5,OF,Y,N,2018,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0.5,OF,Y,N,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0.5,OF,Y,N,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0.5,OF,Y,N,2021,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0.5,OF,Y,N,2022,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.7261146,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,1,TGP,N,N,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,12,0,0,0,0,0,0,0,0,0,33,0,0,0,2,0,0,0,1,0,0,0,8,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0
13,1,1,TGP,N,N,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,110,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,78,0,0,0,20,0,0,0,0,0,0,0,26,5,0,0,3,0,0,0,0,0,0,0,0,140,0,0,0,0
13,1,1,TGP,N,N,2015,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,25,8,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,1
13,1,1,TGP,N,N,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,70,0,11,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,52,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7
13,1,1,TGP,N,N,2017,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,33,0,3,0,0,0,8,0,0,0,0,0,0,18,0,0,0,8,0,0,0,0,0,0,0,19,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,1,1,TGP,N,N,2018,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,37,0,3,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,8,0,0,0,0,0,0,0,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13,1,1,TGP,N,N,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,2,0,0,3,0,10,0,0,0,8,0,0,0,0,0,4,0,0,0,0,40,2,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
13,1,1,TGP,N,N,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,1,TGP,N,N,2021,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,1,TGP,N,N,2022,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,180.6878981,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,2,TGP,N,N,2013,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,6,0,4,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,75,0,0,21,0,1,0,0,0,0,0,0,0,75,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,3,2,0,0,0,0,0,1,0,0,7,0,0,3
13,1,2,TGP,N,N,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8,0,4,0,0,0,0,36,1,0,0,10,0,0,0,0,0,0,0,4,0,0,1,0,0,43,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,1
13,1,2,TGP,N,N,2015,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,1,0,104,0,0,0,0,0,2,3,0,4,0,30,0,0,0,0,0,0,0,106,0,0,60,0,0,10,0,0,0,0,0,0,0,0,0,86,0,0,0,13,0,0,0,0,0,0,0,75,12,0,7,0,30,0,0,0,1,0,0,0,0,1,0,0,12
13,1,2,TGP,N,N,2016,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,685,0,3,0,6,0,7,0,0,0,0,288,0,0,0,0,0,0,0,127,0,0,319,0,9,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,131,8,0,7,0,0,0,0,0,9,0,1,0,0,0,0,0,8
13,1,2,TGP,N,N,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
13,1,2,TGP,N,N,2018,0,0,0,4,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,94,0,6,0,96,0,0,0,0,0,0,720,0,0,0,0,0,0,0,8,0,0,26,0,25,0,0,0,0,0,0,0,0,0,6,5,0,0,0,7,0,0,0,0,0,0,0,51,82,1,0,0,18,0,0,0,10,0,1,0,0,0,0,0,0
13,1,2,TGP,N,N,2019,0,0,0,3,0,0,0,0,80,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,1,0,0,0,2,720,0,0,0,0,0,0,0,2,0,0,2,0,64,0,0,10,0,0,0,0,0,0,0,2,0,0,0,42,1,0,0,0,0,0,0,71,0,0,0,0,1,0,0,0,13,0,1,0,0,1,0,0,0
13,1,2,TGP,N,N,2020,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,81,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,2,TGP,N,N,2021,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880,0,0,0,0,0,0,0,1,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
13,1,2,TGP,N,N,2022,0,0,0,0,0,0,0,0,83.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534.929936,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
13,2,0.5,TGP,N,Y,2013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13,2,0.5,TGP,N,Y,2014,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,49,0,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
13,2,0.5,TGP,N,Y,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8
13,2,0.5,TGP,N,Y,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,5,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
13,2,0.5,TGP,N,Y,2017,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,9,0,0,7,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
13,2,0.5,TGP,N,Y,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0.5,TGP,N,Y,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,2,0.5,TGP,N,Y,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0.5,TGP,N,Y,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,37,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0.5,TGP,N,Y,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.7324841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,1,TGP,Y,N,2013,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
13,2,1,TGP,Y,N,2016,0,0,0,0,0,0,58,0,8,0,0,1,0,0,0,0,0,0,0,117,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,22,0,131,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,1,TGP,Y,N,2017,0,0,0,2,3,0,7,0,20,0,0,0,0,0,0,0,0,6,0,112,0,3,0,0,0,1,0,0,0,0,300,0,0,0,2,0,0,0,62,0,0,38,0,18,0,1,7,0,0,0,0,0,0,0,10,0,0,0,12,0,0,0,0,0,0,0,16,6,2,0,0,9,0,0,0,6,0,0,0,0,0,0,0,19
13,2,1,TGP,Y,N,2018,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,37,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,1,TGP,Y,N,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,1,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,133,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,2,1,TGP,Y,N,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,1,TGP,Y,N,2021,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,1,TGP,Y,N,2022,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,119.8471338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,2,OF,N,Y,2013,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,23,0,0,2,0,1,0,3,0,0,0,0,0,0,1,2,0,0,75,0,90,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,1,0,0,16,1,0,4
13,2,2,OF,N,Y,2014,0,0,0,0,0,12,0,0,3,0,0,0,14,0,0,0,0,0,0,3,0,0,0,20,0,0,450,0,0,2,10,0,0,0,0,0,0,0,9,0,0,2,0,242,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,12,6,0,0,0,24,0,5,0,8,8,5,0,1
13,2,2,OF,N,Y,2015,0,0,0,2,0,1,1,0,5,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,0,0,17,0,0,10,0,97,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2
13,2,2,OF,N,Y,2016,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,79,0,102,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,153,7,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,8
13,2,2,OF,N,Y,2017,0,0,0,1,0,0,21,0,80,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,0,0,0,17,0,0,55,0,144,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,63,0,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0,7
13,2,2,OF,N,Y,2018,0,0,0,4,0,0,11,0,80,0,0,0,0,0,0,0,0,0,0,124,0,0,0,640,0,0,0,0,0,0,720,0,0,0,0,0,0,0,6,0,0,21,0,175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,5,0,0,0,0,0,0,12,116,1,0,0,0,0,0,0,14,0,3,0,0,0,6,0,1
13,2,2,OF,N,Y,2019,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,2,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,88,0,2,0,0,0,0,0,0,7,0,1,0,0,4,4,0,0
13,2,2,OF,N,Y,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,32,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,80,15,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
13,2,2,OF,N,Y,2021,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,0,0,0,0,0,0,0,0,38,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
13,2,2,OF,N,Y,2022,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821.707006,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,0.5,OF,N,Y,2013,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0
13,3,0.5,OF,N,Y,2014,0,0,0,1,0,27,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1
13,3,0.5,OF,N,Y,2015,0,0,0,0,0,4,2,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
13,3,0.5,OF,N,Y,2016,0,0,0,0,0,7,1,0,5,0,0,3,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
13,3,0.5,OF,N,Y,2017,0,0,0,0,0,0,4,0,5,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,3,0,71,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
13,3,0.5,OF,N,Y,2018,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,18,0,0,0,20,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,0.5,OF,N,Y,2019,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
13,3,0.5,OF,N,Y,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
13,3,0.5,OF,N,Y,2021,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,3,0.5,OF,N,Y,2022,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.7707006,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,1,OF,Y,N,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
13,3,1,OF,Y,N,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
13,3,1,OF,Y,N,2017,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,300,0,0,0,1,0,0,0,22,0,0,2,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0
13,3,1,OF,Y,N,2018,0,0,0,1,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
13,3,1,OF,Y,N,2019,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,2,0,0,2,0,27,1,0,0,0,0,0,0,0,0,9,0,0,0,0,12,14,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
13,3,1,OF,Y,N,2020,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,0,0,17,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
13,3,1,OF,Y,N,2021,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
